fecha,MWh,temp_min,temp_max,temp_prom,nubosidad,lluvia,viento,dia_semana
29/10/2003,120247.987,13.28571429,27.64285714,20.46428571,18.2,0,23.61111111,3
30/10/2003,122090.718,14.35714286,27.07142857,20.71428571,9.428289738,0,23.61111111,4
31/10/2003,120944.9,15.07142857,25.85714286,20.46428571,23.71921675,0,23.61111111,5
01/11/2003,118084.287,15.5,25.78571429,20.64285714,51.64325559,4.156861005,23.61111111,6
02/11/2003,103838.421,15.71428571,26.35714286,21.03571429,46.45449109,2.284971895,23.61111111,7
03/11/2003,119904.792,15.35714286,27.35714286,21.35714286,26.53956852,0,23.61111111,1
04/11/2003,125208.502,15.85714286,27.57142857,21.71428571,33.13584438,0,23.61111111,2
05/11/2003,127160.703,14.92857143,27.5,21.21428571,30.93456283,0,23.61111111,3
06/11/2003,126381.767,14.42857143,27.71428571,21.07142857,23.74578474,0,23.61111111,4
07/11/2003,125072.996,14.64285714,28,21.32142857,19.33078721,0,23.61111111,5
08/11/2003,118026.134,15.21428571,27.57142857,21.39285714,18.94578305,0,23.61111111,6
09/11/2003,107648.609,14.85714286,27.35714286,21.10714286,23.06670486,0,23.61111111,7
10/11/2003,121673.614,14.57142857,26.64285714,20.60714286,26.16385801,0,23.61111111,1
11/11/2003,127225.762,14.14285714,26.78571429,20.46428571,27.48958012,0,23.61111111,2
12/11/2003,127627.062,14.5,28.35714286,21.42857143,20.9220605,0,23.61111111,3
13/11/2003,129369.367,14.5,28,21.25,24.34322985,0,23.61111111,4
14/11/2003,129762.171,13.78571429,27.28571429,20.53571429,24.52361929,0,23.61111111,5
15/11/2003,121635.41,13.42857143,26.64285714,20.03571429,22.47587601,0,23.61111111,6
16/11/2003,110116.321,13.57142857,26.57142857,20.07142857,24.33403918,0,23.61111111,7
17/11/2003,125229.42,14.07142857,26.78571429,20.42857143,27.28545454,0,23.61111111,1
18/11/2003,128629.377,13.35714286,26.57142857,19.96428571,29.29913828,0,23.61111111,2
19/11/2003,128958.54,12.14285714,25,18.57142857,25.68370337,0,23.61111111,3
20/11/2003,118286.714,12.78571429,25.21428571,19,25.30799286,0,23.61111111,4
21/11/2003,122604.476,12.71428571,26.28571429,19.5,27.52255841,0,23.61111111,5
22/11/2003,118279.188,12.71428571,25.07142857,18.89285714,17.42242289,0,23.61111111,6
23/11/2003,109148.554,11.35714286,25.64285714,18.5,22.27355253,0,23.61111111,7
24/11/2003,123572.939,12.28571429,26.42857143,19.35714286,25.65847408,0,23.61111111,1
25/11/2003,128047.884,12.57142857,27.21428571,19.89285714,20.98981917,0,23.61111111,2
26/11/2003,129620.651,13.07142857,27.35714286,20.21428571,24.556958,0,23.61111111,3
27/11/2003,130000.396,12.71428571,25.28571429,19,25.18264446,0,23.61111111,4
28/11/2003,128386.867,11.85714286,25.57142857,18.71428571,23.90037852,0,23.61111111,5
29/11/2003,122093.939,12.28571429,25.92857143,19.10714286,22.50404014,0,25,6
30/11/2003,110652.246,11.07142857,26.07142857,18.57142857,23.22109268,0,25,7
01/12/2003,122440.995,11.64285714,25.85714286,18.75,18.38785526,0,29.84444444,1
02/12/2003,130136.161,10.85714286,25.35714286,18.10714286,18.38785526,0,26.51111111,2
03/12/2003,130969.567,11,25.71428571,18.35714286,18.38785526,0,25.27777778,3
04/12/2003,130194.745,10.71428571,23.28571429,17,18.38785526,0,24.16666667,4
05/12/2003,129242.164,9.714285714,21.5,15.60714286,19.85051064,0,26.66666667,5
06/12/2003,125019.599,8.428571429,23.28571429,15.85714286,21.10991575,0,25.37777778,6
07/12/2003,113165.41,10.07142857,24.21428571,17.14285714,20.95238714,0,25,7
08/12/2003,125473.895,10.35714286,25.28571429,17.82142857,18.2,0,25,1
09/12/2003,130280.323,10.78571429,22.92857143,16.85714286,18.2,0,26.66666667,2
10/12/2003,132898.965,10.5,24.14285714,17.32142857,21.26623439,0,28.33333333,3
11/12/2003,131720.041,11.21428571,25.78571429,18.5,21.26623439,0,26.66666667,4
12/12/2003,116478.042,10.85714286,23.78571429,17.32142857,21.59323692,0,30,5
13/12/2003,118127.733,10.57142857,24.14285714,17.35714286,20.86568075,0,28.33333333,6
14/12/2003,112709.215,7.571428571,23,15.28571429,21.05353601,0,28.33333333,7
15/12/2003,125668.424,7.571428571,23.64285714,15.60714286,18.2,0,27.5,1
16/12/2003,131825.791,6.714285714,21.14285714,13.92857143,18.2,0,24.16666667,2
17/12/2003,132044.345,7.071428571,24.28571429,15.67857143,19.07352565,0,24.16666667,3
18/12/2003,129822.591,6.857142857,25.21428571,16.03571429,18.2,0,26.66666667,4
19/12/2003,129379.8,7,24.71428571,15.85714286,18.2,0,26.66666667,5
20/12/2003,124431.289,7.357142857,25.5,16.42857143,19.07352565,0,26.66666667,6
21/12/2003,113046.58,6.428571429,24.71428571,15.57142857,18.2,0,24.16666667,7
22/12/2003,123530.836,7,24.35714286,15.67857143,17.86913584,0,24.16666667,1
23/12/2003,123140.623,8.142857143,23.57142857,15.85714286,18.2,0,24.16666667,2
24/12/2003,113312.235,8.642857143,23.71428571,16.17857143,18.2,0,30,3
25/12/2003,91092.953,9.071428571,24.35714286,16.71428571,18.2,0,26.66666667,4
26/12/2003,114837.958,9.642857143,24.35714286,17,19.48226594,0,24.44444444,5
27/12/2003,118781.935,10.71428571,24.78571429,17.75,19.83900299,0,27.77777778,6
28/12/2003,108621.646,10.92857143,24.42857143,17.67857143,22.76027193,0,27.77777778,7
29/12/2003,118281.944,10.21428571,24.14285714,17.17857143,26.35585807,0,26.66666667,1
30/12/2003,121177.259,9.642857143,24.85714286,17.25,26.28894896,0,32.77777778,2
31/12/2003,114176.429,9.642857143,24.85714286,17.25,24.88928957,0,26.66666667,3
01/01/2004,87213.31,8.857142857,24.57142857,16.71428571,23.85367859,0,23.25,4
02/01/2004,112290.738,8.5,24.64285714,16.57142857,22.36440373,0,23.25,5
03/01/2004,119804.252,9.142857143,24.28571429,16.71428571,19.12419019,0,22.75,6
04/01/2004,114518.22,9.714285714,24.5,17.10714286,19.21535032,0,22.75,7
05/01/2004,124693.228,11,25.28571429,18.14285714,26.44132874,0,22.75,1
06/01/2004,129003.615,11.42857143,23.78571429,17.60714286,28.37121518,0,23.5,2
07/01/2004,130077.286,12.5,23.42857143,17.96428571,34.70188838,0,28,3
08/01/2004,130452.174,11.92857143,24.42857143,18.17857143,33.4078316,0,28,4
09/01/2004,129945.818,13.57142857,25.28571429,19.42857143,40.81764919,0,23.5,5
10/01/2004,123818.483,13.35714286,23.57142857,18.46428571,48.64544922,3.11560987,22,6
11/01/2004,109815.835,12.5,22.21428571,17.35714286,54.21919214,5.303294305,24,7
12/01/2004,121970.899,11.64285714,21.07142857,16.35714286,52.59089873,4.578614268,26.5,1
13/01/2004,126298.005,12.21428571,22.92857143,17.57142857,59.31411912,7.631142136,22.5,2
14/01/2004,128261.649,12.64285714,21.14285714,16.89285714,65.66381727,12.86440984,22.5,3
15/01/2004,127656.671,11.92857143,21,16.46428571,61.54557285,9.470252349,22.5,4
16/01/2004,125219.17,10.07142857,20,15.03571429,62.31658519,10.10570208,24.5,5
17/01/2004,116376.18,10.5,19.5,15,52.34555672,4.469423597,26,6
18/01/2004,105885.222,10.78571429,20.5,15.64285714,9.1,0,24.5,7
19/01/2004,117455.522,8.5,22.57142857,15.53571429,43.42674424,1.137089849,25,1
20/01/2004,123183.781,7.928571429,23.21428571,15.57142857,20.48538778,0,25.5,2
21/01/2004,125511.969,9,23.14285714,16.07142857,26.22626189,0,23.75,3
22/01/2004,125971.657,10.64285714,23.21428571,16.92857143,32.71491422,0,24.75,4
23/01/2004,126111.601,11.21428571,24.14285714,17.67857143,29.85933156,0,24.75,5
24/01/2004,120475.039,11.07142857,23.35714286,17.21428571,38.58426465,0,24.75,6
25/01/2004,107198.14,11.85714286,23.21428571,17.53571429,32.08734843,0,24.75,7
26/01/2004,123499.214,11,24.35714286,17.67857143,31.42296847,0,24.75,1
27/01/2004,127191.246,8.642857143,23.78571429,16.21428571,17.54120652,0,28.5,2
28/01/2004,127857.319,8.5,23.28571429,15.89285714,23.87884352,0,25.5,3
29/01/2004,129401.086,10.5,21.28571429,15.89285714,39.37190773,0,25.5,4
30/01/2004,128889.864,11.14285714,20.64285714,15.89285714,43.15583827,1.03438374,25.5,5
31/01/2004,121048.367,10.28571429,21.92857143,16.10714286,25.29149084,0,23.5,6
01/02/2004,110085.267,7.357142857,21.78571429,14.57142857,17.77831039,0,23.5,7
02/02/2004,122765.001,6.357142857,22.92857143,14.64285714,12.71208816,0,23.5,1
03/02/2004,129591.317,8.214285714,24.14285714,16.17857143,20.49009896,0,27,2
04/02/2004,130955.071,9.428571429,24,16.71428571,26.82244553,0,22,3
05/02/2004,123102.127,9.928571429,24.07142857,17,22.19361686,0,23.5,4
06/02/2004,123563.45,10.85714286,24.28571429,17.57142857,27.75870974,0,25,5
07/02/2004,123084.488,10.78571429,23.85714286,17.32142857,23.61634303,0,25,6
08/02/2004,111968.939,10.85714286,24.07142857,17.46428571,17.7395654,0,22.5,7
09/02/2004,127923.757,11.21428571,25.57142857,18.39285714,19.45137293,0,24,1
10/02/2004,132902.734,12.21428571,25.21428571,18.71428571,24.64948257,0,21.75,2
11/02/2004,134332.519,11.78571429,24.42857143,18.10714286,30.95327885,0,22.75,3
12/02/2004,134948.797,12.5,24.21428571,18.35714286,33.5990336,0,22.75,4
13/02/2004,133869.957,12.71428571,23.85714286,18.28571429,45.65304913,1.981128516,25,5
14/02/2004,126945.494,10.5,24.35714286,17.42857143,24.39435778,0,27,6
15/02/2004,112945.647,9.5,25.07142857,17.28571429,19.25530528,0,26,7
16/02/2004,127925.472,8.785714286,25.35714286,17.07142857,19.15832697,0,25.25,1
17/02/2004,132575.036,7.857142857,24.92857143,16.39285714,15.20602951,0,25.25,2
18/02/2004,132629.292,8.357142857,25.42857143,16.89285714,13.36835871,0,22.25,3
19/02/2004,132703.996,7.857142857,26.21428571,17.03571429,13.85031544,0,22.25,4
20/02/2004,133489.29,9.071428571,27.5,18.28571429,10.30438981,0,22.25,5
21/02/2004,128412.165,8.785714286,26.71428571,17.75,9.1,0,25,6
22/02/2004,112895.36,9.928571429,26.21428571,18.07142857,9.679655877,0,25,7
23/02/2004,129057.307,10.21428571,25.78571429,18,16.31678775,0,25,1
24/02/2004,133813.754,10.21428571,24.85714286,17.53571429,15.63297093,0,27,2
25/02/2004,133364.917,7.714285714,23.78571429,15.75,16.60007667,0,34.5,3
26/02/2004,135595.947,7.785714286,25.42857143,16.60714286,16.31024873,0,34.5,4
27/02/2004,134816.677,9.714285714,26.07142857,17.89285714,9.1,0,27,5
28/02/2004,129709.396,9.571428571,27.28571429,18.42857143,11.43757122,0,25,6
29/02/2004,115043.632,10.5,26.78571429,18.64285714,11.58665575,0,24,7
01/03/2004,123708.953,9.785714286,27.28571429,18.53571429,9.1,0,24,1
02/03/2004,128745.771,11,27.78571429,19.39285714,20.73477161,0,24,2
03/03/2004,131574.178,12.85714286,28.35714286,20.60714286,27.54372012,0,22.5,3
04/03/2004,130832.406,12.28571429,28.57142857,20.42857143,28.65656363,0,20.25,4
05/03/2004,130153.712,13.28571429,25.35714286,19.32142857,26.75419772,0,29,5
06/03/2004,126742.968,12.92857143,26.14285714,19.53571429,21.63955069,0,27,6
07/03/2004,111990.419,13.78571429,28.57142857,21.17857143,25.81656907,0,27,7
08/03/2004,127143.319,14.21428571,28.85714286,21.53571429,27.44748839,0,27,1
09/03/2004,132663.022,13.57142857,27.14285714,20.35714286,24.69425169,0,25.5,2
10/03/2004,132603.646,13.57142857,28.35714286,20.96428571,24.8947216,0,22.5,3
11/03/2004,131925.776,13.42857143,27.57142857,20.5,44.28616208,1.462913097,22.5,4
12/03/2004,130552.415,13.57142857,26.14285714,19.85714286,53.35575821,4.919018763,22.5,5
13/03/2004,124500.159,13.21428571,26.85714286,20.03571429,39.27729788,0,21.75,6
14/03/2004,109638.288,12.28571429,26.42857143,19.35714286,29.66537493,0,22.5,7
15/03/2004,123365.39,13.28571429,26.5,19.89285714,28.44332462,0,27.5,1
16/03/2004,130197.57,12.71428571,26.71428571,19.71428571,29.37523806,0,25.5,2
17/03/2004,131262.3,13.28571429,27.78571429,20.53571429,27.94726008,0,23.25,3
18/03/2004,132411.925,13.57142857,29.85714286,21.71428571,21.88692648,0,21.25,4
19/03/2004,131127.023,13.78571429,30.35714286,22.07142857,23.18505084,0,21.25,5
20/03/2004,128561.063,14.78571429,30.5,22.64285714,33.05050244,0,20.25,6
21/03/2004,110987.153,14.64285714,29.57142857,22.10714286,26.90711812,0,20.25,7
22/03/2004,126217.804,13.78571429,28.57142857,21.17857143,25.92770667,0,20.25,1
23/03/2004,132079.404,13.21428571,29,21.10714286,32.1015206,0,21.25,2
24/03/2004,132774.512,13.5,29.78571429,21.64285714,29.38028392,0,23.5,3
25/03/2004,134471.594,14.35714286,30.21428571,22.28571429,18.2,0,23.5,4
26/03/2004,133504.097,14.71428571,31,22.85714286,18.69354161,0,21.25,5
27/03/2004,129626.732,14.92857143,30.71428571,22.82142857,31.44234097,0,22.5,6
28/03/2004,115629.176,14.71428571,30.35714286,22.53571429,27.59554315,0,22.5,7
29/03/2004,126272.009,15,27.71428571,21.35714286,51.7893023,4.221859817,20.25,1
30/03/2004,128718.863,14.14285714,25.5,19.82142857,57.37910959,6.709631192,20.25,2
31/03/2004,128360.416,12.64285714,25.92857143,19.28571429,50.49498809,3.645818875,20.25,3
01/04/2004,128477.953,13.07142857,26.42857143,19.75,54.17053565,5.281639492,21,4
02/04/2004,127198.522,13.85714286,27.28571429,20.57142857,33.18303346,0,20.25,5
03/04/2004,124155.577,13.28571429,26,19.64285714,36.31815926,0,20.25,6
04/04/2004,105715.277,12.85714286,26.78571429,19.82142857,39.73554422,0,24,7
05/04/2004,121493.561,13.21428571,27.35714286,20.28571429,35.17045813,0,24,1
06/04/2004,125598.655,13.78571429,27.78571429,20.78571429,34.38667668,0,21.5,2
07/04/2004,124453.648,14.64285714,27.21428571,20.92857143,33.78858797,0,20.75,3
08/04/2004,110537.329,15.21428571,26.42857143,20.82142857,35.70835696,0,20.25,4
09/04/2004,96760.159,13.28571429,26.42857143,19.85714286,22.72088334,0,20.25,5
10/04/2004,103603.795,12.85714286,27.64285714,20.25,19.26568018,0,22.5,6
11/04/2004,105298.454,12.85714286,28.28571429,20.57142857,15.28027572,0,22.5,7
12/04/2004,123191.584,12.85714286,28.35714286,20.60714286,9.865477342,0,25,1
13/04/2004,132154.641,12.35714286,29.07142857,20.71428571,16.79107271,0,28,2
14/04/2004,132972.45,13.14285714,29,21.07142857,15.06811796,0,24,3
15/04/2004,135322.926,14.5,29.21428571,21.85714286,30.83351694,0,24,4
16/04/2004,135094.193,15.28571429,29.92857143,22.60714286,22.41478508,0,20.75,5
17/04/2004,130730.078,15.64285714,31.14285714,23.39285714,29.47679884,0,23,6
18/04/2004,117515.411,15.78571429,30.57142857,23.17857143,32.42386344,0,23,7
19/04/2004,132535.048,14.85714286,31,22.92857143,17.12824419,0,20.25,1
20/04/2004,137225.746,15.14285714,30.78571429,22.96428571,22.90325508,0,24,2
21/04/2004,137755.314,16.57142857,30.92857143,23.75,21.87907451,0,24,3
22/04/2004,136714.967,15.21428571,30.21428571,22.71428571,11.66453188,0,24,4
23/04/2004,136221.227,15.14285714,29.57142857,22.35714286,15.7352268,0,20.25,5
24/04/2004,129265.905,15.21428571,29.35714286,22.28571429,19.70611155,0,24,6
25/04/2004,114439.907,14.42857143,28.78571429,21.60714286,21.23117082,0,24,7
26/04/2004,129272.492,14.28571429,29.64285714,21.96428571,31.15897482,0,24,1
27/04/2004,135829.515,14.64285714,28.5,21.57142857,35.08491023,0,24,2
28/04/2004,134670.01,14.5,29.07142857,21.78571429,32.74370909,0,28,3
29/04/2004,134603.101,15,30.28571429,22.64285714,21.69420558,0,24,4
30/04/2004,134319.661,15.5,30,22.75,25.12536367,0,21,5
01/05/2004,119648.425,15,30.42857143,22.71428571,28.90110757,0,21,6
02/05/2004,111316.924,14.78571429,29.21428571,22,37.53858769,0,21.75,7
03/05/2004,127589.452,13.85714286,27.28571429,20.57142857,36.26716005,0,24,1
04/05/2004,132627.715,13.64285714,27.85714286,20.75,48.20373064,2.948145134,23,2
05/05/2004,134555.217,14.71428571,28.85714286,21.78571429,45.96125841,2.097977089,23,3
06/05/2004,133465.084,15.57142857,29.07142857,22.32142857,63.77643446,11.30887455,24,4
07/05/2004,134332.034,15.92857143,29.28571429,22.60714286,35.16574695,0,26,5
08/05/2004,128204.665,15.28571429,29.21428571,22.25,53.67480579,5.061012466,23.25,6
09/05/2004,112753.039,15.85714286,29.85714286,22.85714286,41.48300743,0.400178641,22.5,7
10/05/2004,123043.285,15.85714286,29.64285714,22.75,49.21902947,3.333066119,22.5,1
11/05/2004,133913.71,16.42857143,30.5,23.46428571,39.0579575,0,21.25,2
12/05/2004,137355.373,16.28571429,32.14285714,24.21428571,27.60756568,0,24,3
13/05/2004,136341.618,16.71428571,32.42857143,24.57142857,34.73221502,0,24,4
14/05/2004,139533.318,15.78571429,31.64285714,23.71428571,27.544235,0,22.5,5
15/05/2004,131404.515,15.35714286,31.07142857,23.21428571,32.30363813,0,24,6
16/05/2004,116375.946,14.92857143,30.07142857,22.5,36.11251478,0,24,7
17/05/2004,132487.375,15.42857143,30.57142857,23,29.31103209,0,24,1
18/05/2004,136795.715,15.78571429,30.71428571,23.25,30.08497926,0,24,2
19/05/2004,137456.385,16.5,30.35714286,23.42857143,34.2124401,0,20.25,3
20/05/2004,137000.605,16.64285714,30.71428571,23.67857143,36.78490118,0,20.25,4
21/05/2004,140028.455,17,30.78571429,23.89285714,35.6277262,0,23.25,5
22/05/2004,130815.615,17.5,30.78571429,24.14285714,45.61003061,1.964819297,24.25,6
23/05/2004,117625.876,17.64285714,31.57142857,24.60714286,48.95185641,3.231775232,27,7
24/05/2004,134243.489,18,31.5,24.75,47.52107232,2.689335109,27,1
25/05/2004,139383.058,18.64285714,31.92857143,25.28571429,41.12858735,0.265810589,27,2
26/05/2004,141291.094,19.07142857,32.14285714,25.60714286,34.96772274,0,22.5,3
27/05/2004,141401.78,19.35714286,31.78571429,25.57142857,39.07438228,0,21.25,4
28/05/2004,137619.544,18.92857143,31.64285714,25.28571429,56.56515596,6.347377105,22.5,5
29/05/2004,128657.44,19,31.5,25.25,60.68648968,8.762216771,21.75,6
30/05/2004,114288.976,18.92857143,30.21428571,24.57142857,61.74872015,9.63768144,24,7
31/05/2004,126280.253,18.14285714,30.07142857,24.10714286,65.85182699,13.0193629,81,1
01/06/2004,125818.412,18.14285714,29.57142857,23.85714286,65.01292725,12.32796202,25.5,2
02/06/2004,126862.298,18.64285714,29.28571429,23.96428571,74.15424666,21.48268863,25.5,3
03/06/2004,128581.309,17.57142857,26.78571429,22.17857143,82.73614511,30.91334627,24,4
04/06/2004,124077.875,18.07142857,27.28571429,22.67857143,76.30388539,23.844929,24.75,5
05/06/2004,120489.141,18.21428571,25.35714286,21.78571429,74.58875687,21.96017238,22.5,6
06/06/2004,113081.171,17.5,25.78571429,21.64285714,91.0974932,40.10164087,21.5,7
07/06/2004,122242.06,17.42857143,23.28571429,20.35714286,85.42939787,33.87296469,26.5,1
08/06/2004,124660.679,17.5,24.64285714,21.07142857,73.88642999,21.1883846,24.5,2
09/06/2004,120855.26,17.92857143,26.28571429,22.10714286,65.94908849,13.09952348,27,3
10/06/2004,117615.182,17.85714286,28,22.92857143,65.69674407,12.89154731,23.25,4
11/06/2004,119166.445,18.35714286,29.64285714,24,56.35539241,6.2540208,24,5
12/06/2004,111385.241,18.64285714,29.64285714,24.14285714,52.229399,4.417727028,21.75,6
13/06/2004,104712.509,18.71428571,29.92857143,24.32142857,47.27287271,2.595237456,20.25,7
14/06/2004,114375.82,17.71428571,30.35714286,24.03571429,66.77596569,13.78101568,22.5,1
15/06/2004,122160.974,18.35714286,30.57142857,24.46428571,67.46189353,14.34634082,20.25,2
16/06/2004,120022.358,17.35714286,29.71428571,23.53571429,68.76243783,15.55762399,24.75,3
17/06/2004,120257.88,17.5,28.64285714,23.07142857,74.72998942,22.11537299,25.5,4
18/06/2004,120710.218,16.71428571,27.14285714,21.92857143,80.8969554,28.89225868,25.5,5
19/06/2004,116033.282,16.85714286,27.71428571,22.28571429,63.46608841,11.05309485,25.5,6
20/06/2004,105790.347,16.92857143,28.64285714,22.78571429,60.77976083,8.839088599,24,7
21/06/2004,115962.858,17.07142857,28.78571429,22.92857143,75.27607489,22.71546691,24,1
22/06/2004,121362.868,16.92857143,28.28571429,22.60714286,72.92418991,20.13097792,23.5,2
23/06/2004,122413.579,17.57142857,28.35714286,22.96428571,72.12084288,19.24817899,23.5,3
24/06/2004,118123.244,17.85714286,28.85714286,23.35714286,80.82770356,28.81615776,23.5,4
25/06/2004,116583.64,18.14285714,27.57142857,22.85714286,73.43039765,20.68725016,25.5,5
26/06/2004,113973.538,18.07142857,28,23.03571429,79.00805368,26.81654251,20.25,6
27/06/2004,105655.594,17.85714286,27.85714286,22.85714286,82.01322289,30.11892625,20.25,7
28/06/2004,112984.019,17.71428571,28.07142857,22.89285714,83.25841721,31.48727166,20.25,1
29/06/2004,114741.294,17.71428571,27.42857143,22.57142857,73.15305564,20.38247872,20.25,2
30/06/2004,115134.061,17.71428571,27.78571429,22.75,74.72319296,22.10790435,25.5,3
01/07/2004,120287.484,18.07142857,28.92857143,23.5,72.51835871,19.68500957,20.25,4
02/07/2004,120091.882,17.35714286,29,23.17857143,54.74864687,5.538930752,22.5,5
03/07/2004,117212.279,17.35714286,29.14285714,23.25,54.07286224,5.23816946,23.5,6
04/07/2004,104461.359,17.21428571,29.28571429,23.25,68.16213513,14.92346302,23.5,7
05/07/2004,117235.932,17.57142857,29.28571429,23.42857143,68.51413525,15.28476401,21.5,1
06/07/2004,120621.531,17.5,28.85714286,23.17857143,71.17528502,18.20910442,23,2
07/07/2004,121557.59,17.5,28.5,23,74.44752432,21.80497178,25,3
08/07/2004,122345.849,17.71428571,28.78571429,23.25,70.82840799,17.82792087,23.5,4
09/07/2004,121975.759,17.71428571,28.92857143,23.32142857,57.01083915,6.545730609,22.5,5
10/07/2004,116540.802,17.78571429,29,23.39285714,62.48047262,10.24077414,23.25,6
11/07/2004,104459.976,16.92857143,27.85714286,22.39285714,55.49530522,5.871234743,24,7
12/07/2004,118063.543,17.21428571,25.85714286,21.53571429,74.16083717,21.48993095,24,1
13/07/2004,119150.666,16.85714286,27,21.92857143,49.04971002,3.268873581,23.5,2
14/07/2004,122752.544,16.57142857,28.64285714,22.60714286,30.09190445,0,23.5,3
15/07/2004,125415.137,16.5,28.85714286,22.67857143,28.74496914,0,23.5,4
16/07/2004,126516.175,16.5,29.07142857,22.78571429,39.33586588,0,21.25,5
17/07/2004,120675.764,16.92857143,29.14285714,23.03571429,66.40234046,13.47308279,23.5,6
18/07/2004,107244.942,16.71428571,29.14285714,22.92857143,61.21826139,9.200490157,23.5,7
19/07/2004,122960.027,16.42857143,29.28571429,22.85714286,47.87464283,2.823381075,23.5,1
20/07/2004,127646.343,17.21428571,28.78571429,23,55.4865522,5.867339168,23.5,2
21/07/2004,127536.939,17.14285714,28.5,22.82142857,72.76642959,19.95761494,23.5,3
22/07/2004,125212.382,16.92857143,28.64285714,22.78571429,79.47113993,27.32542849,23.5,4
23/07/2004,124360.227,16.92857143,26.35714286,21.64285714,80.28578865,28.22064687,26.5,5
24/07/2004,117541.453,17.28571429,26.57142857,21.92857143,76.2287124,23.76232131,20.25,6
25/07/2004,103460.843,17.5,28,22.75,55.92144858,6.060891949,20.25,7
26/07/2004,120509.754,17.28571429,28.35714286,22.82142857,54.73672732,5.533625896,21.75,1
27/07/2004,124431.983,17.92857143,28,22.96428571,58.07775505,7.020566809,20.25,2
28/07/2004,125369.974,16.92857143,28.71428571,22.82142857,55.72324416,5.972680094,23.25,3
29/07/2004,124788.119,17.64285714,28.85714286,23.25,45.97204522,2.102066594,23.25,4
30/07/2004,122537.169,17.35714286,28.78571429,23.07142857,73.91564963,21.2204941,23.25,5
31/07/2004,115958.108,17.71428571,28.78571429,23.25,70.44067495,17.4018406,20.25,6
01/08/2004,106917.245,17.85714286,29,23.42857143,67.97646813,14.77044076,22.5,7
02/08/2004,119723.701,17.92857143,28.85714286,23.39285714,70.03610522,16.95725848,21.5,1
03/08/2004,124666.587,17.71428571,28.64285714,23.17857143,69.98541493,16.90155487,21.5,2
04/08/2004,124180.364,16.92857143,29.28571429,23.10714286,66.43083926,13.49657082,24.25,3
05/08/2004,123830.331,16.92857143,29.28571429,23.10714286,66.43083926,13.49657082,27,4
06/08/2004,122846.276,16.92857143,29.28571429,23.10714286,76.59837302,24.16854179,27,5
07/08/2004,118873.499,17.21428571,29.57142857,23.39285714,72.47536594,19.63776476,26.5,6
08/08/2004,104993.142,17.5,29.78571429,23.64285714,70.15141338,17.08397075,24.5,7
09/08/2004,115645.824,17.57142857,30.35714286,23.96428571,71.03433566,18.05421501,22.5,1
10/08/2004,127628.707,17.07142857,29.57142857,23.32142857,68.54402424,15.31760905,21.25,2
11/08/2004,126664.841,17.21428571,29.5,23.35714286,67.09393201,14.04307583,21.25,3
12/08/2004,125451.939,17.14285714,28.85714286,23,73.85932137,21.15859491,21.25,4
13/08/2004,125241.905,16.92857143,28.07142857,22.5,76.00306469,23.5143568,21.25,5
14/08/2004,120505.564,17,27.28571429,22.14285714,75.85037598,23.34656701,21.25,6
15/08/2004,107561.139,16.35714286,27.14285714,21.75,76.544336,24.10916044,21.25,7
16/08/2004,122198.199,17.07142857,27.57142857,22.32142857,69.42684354,16.28774015,21.25,1
17/08/2004,128130.902,17.28571429,27.21428571,22.25,71.07076367,18.09424579,21.25,2
18/08/2004,129928.511,17,26.85714286,21.92857143,80.66430528,28.6365992,21.25,3
19/08/2004,129690.149,17.35714286,27.28571429,22.32142857,80.68484913,28.65917487,21.25,4
20/08/2004,130195.617,17.5,27.78571429,22.64285714,81.54367485,29.6029394,21.25,5
21/08/2004,122679.622,16.57142857,26.57142857,21.57142857,78.19355943,25.92149388,21.25,6
22/08/2004,105887.729,17.14285714,27.5,22.32142857,80.8693319,28.86190318,21.25,7
23/08/2004,120658.919,17.28571429,27.14285714,22.21428571,84.95876858,33.35578965,21.25,1
24/08/2004,126946.497,17.42857143,28.14285714,22.78571429,75.85876858,23.35578965,21.25,2
25/08/2004,129152.006,17.28571429,28.42857143,22.85714286,73.60128749,20.8750412,21.25,3
26/08/2004,130583.186,17.5,28.85714286,23.17857143,70.04122831,16.96288825,21.25,4
27/08/2004,130442.18,17.85714286,28.5,23.17857143,58.52364419,7.219011973,21.25,5
28/08/2004,123493.249,17,27.57142857,22.28571429,54.72164123,5.526911758,21.25,6
29/08/2004,110900.647,17.35714286,28.42857143,22.89285714,54.54408365,5.447888877,21.25,7
30/08/2004,124367.049,18.07142857,29.57142857,23.82142857,61.18299187,9.17142187,21.25,1
31/08/2004,123251.332,18.21428571,29.35714286,23.78571429,56.69058159,6.403198401,21.25,2
01/09/2004,128014.456,18.07142857,29.35714286,23.71428571,61.75734445,9.644789378,21.25,3
02/09/2004,127127.451,17.71428571,28.14285714,22.92857143,62.91907615,10.60226056,21.25,4
03/09/2004,125177.824,17.71428571,28.21428571,22.96428571,71.93406888,19.04293284,21.25,5
04/09/2004,118285.21,17.71428571,27.85714286,22.78571429,81.1668316,29.18882593,21.25,6
05/09/2004,102122.389,17.57142857,27.57142857,22.57142857,73.47434296,20.73554171,21.25,7
06/09/2004,117158.384,17.78571429,27.14285714,22.46428571,79.1967585,27.02391044,21.25,1
07/09/2004,121110.077,17.71428571,27.42857143,22.57142857,80.03643056,27.94662698,21.25,2
